stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
StopPoint:OCETrain TER-87756346,"Gare de St-Laurent-du-Var",,43.66244598,7.1944711,,,0,StopArea:OCE87756346
StopPoint:OCETrain TER-87756254,"Gare de Nice-St-Augustin",,43.67104332,7.21694056,,,0,StopArea:OCE87756254
StopPoint:OCETrain TER-87756056,"Gare de Nice-Ville",,43.70471069,7.26178618,,,0,StopArea:OCE87756056
StopPoint:OCETrain TER-87756353,"Gare de Nice-Riquier",,43.70570172,7.29038903,,,0,StopArea:OCE87756353
StopPoint:OCETrain TER-87756361,"Gare de Villefranche-sur-Mer",,43.70700911,7.31430326,,,0,StopArea:OCE87756361
StopPoint:OCETrain TER-87756379,"Gare de Beaulieu-sur-Mer",,43.70667288,7.33156884,,,0,StopArea:OCE87756379
StopPoint:OCETrain TER-87756403,"Gare de Monaco-Monte-Carlo",,43.73848311,7.41966996,,,0,StopArea:OCE87756403
StopPoint:OCETrain TER-87756478,"Gare de Carnolès",,43.76198613,7.48144148,,,0,StopArea:OCE87756478
StopPoint:OCETrain TER-87756486,"Gare de Menton",,43.77440045,7.49316896,,,0,StopArea:OCE87756486
StopPoint:OCETrain TER-87751784,"Gare de La Ciotat",,43.19957998,5.63266792,,,0,StopArea:OCE87751784
StopPoint:OCETrain TER-87756494,"Gare de Menton-Garavan",,43.78515078,7.51727215,,,0,StopArea:OCE87756494
StopPoint:OCETrain TER-83045013,"Gare de Ventimiglia-Stazione",,43.79217032,7.60968253,,,0,StopArea:OCE83045013
StopPoint:OCETrain TER-87755231,"Gare de Ollioules-Sanary-S-Mer",,43.12254507,5.82503447,,,0,StopArea:OCE87755231
StopPoint:OCETrain TER-87747006,"Gare de Grenoble",,45.1914627,5.71452957,,,0,StopArea:OCE87747006
StopPoint:OCETrain TER-87747402,"Gare de Grenoble U.-Gières",,45.18490309,5.78473132,,,0,StopArea:OCE87747402
StopPoint:OCETrain TER-87747493,"Gare de Pontcharra-sur-Bréda",,45.4340384,6.00779252,,,0,StopArea:OCE87747493
StopPoint:OCETrain TER-87741181,"Gare de Montmélian",,45.50306502,6.04311843,,,0,StopArea:OCE87741181
StopPoint:OCETrain TER-87741009,"Gare de Chambéry-Chal.-les-Eaux",,45.57103797,5.91980053,,,0,StopArea:OCE87741009
StopPoint:OCETrain TER-87741132,"Gare de Aix-les-Bains-le-Revard",,45.68786249,5.90934966,,,0,StopArea:OCE87741132
StopPoint:OCETrain TER-87741074,"Gare de Culoz",,45.84325822,5.77869927,,,0,StopArea:OCE87741074
StopPoint:OCETrain TER-87745828,"Gare de Seyssel-Corbonod",,45.96306279,5.83148788,,,0,StopArea:OCE87745828
StopPoint:OCETrain TER-87745000,"Gare de Bellegarde-Gare",,46.10970399,5.82364602,,,0,StopArea:OCE87745000
StopPoint:OCETrain TER-85010082,"Gare de Genève",,46.21055751,6.14315511,,,0,StopArea:OCE85010082
StopPoint:OCETrain TER-87746008,"Gare de Annecy",,45.90205904,6.12181945,,,0,StopArea:OCE87746008
StopPoint:OCETrain TER-87746149,"Gare de Rumilly",,45.8630571,5.94795401,,,0,StopArea:OCE87746149
StopPoint:OCETrain TER-87746115,"Gare de Albens",,45.78613332,5.94855071,,,0,StopArea:OCE87746115
StopPoint:OCETrain TER-87746107,"Gare de Grésy-sur-Aix",,45.72450501,5.92213135,,,0,StopArea:OCE87746107
StopPoint:OCETrain TER-87747329,"Gare de Moirans",,45.32214587,5.5819596,,,0,StopArea:OCE87747329
StopPoint:OCETrain TER-87761759,"Gare de Tullins-Fures",,45.30093151,5.49214282,,,0,StopArea:OCE87761759
StopPoint:OCETrain TER-87761718,"Gare de St-Marcellin",,45.15089694,5.32358227,,,0,StopArea:OCE87761718
StopPoint:OCETrain TER-87761684,"Gare de St-Hilaire-St-Nazaire",,45.07131555,5.243843,,,0,StopArea:OCE87761684
StopPoint:OCETrain TER-87745679,"Gare de Evian-les-Bains",,46.39788911,6.57747248,,,0,StopArea:OCE87745679
StopPoint:OCETrain TER-87745646,"Gare de Thonon-les-Bains",,46.36897977,6.48155671,,,0,StopArea:OCE87745646
StopPoint:OCETrain TER-87745596,"Gare de Bons-en-Chablais",,46.27003088,6.36616149,,,0,StopArea:OCE87745596
StopPoint:OCETrain TER-87745497,"Gare de Annemasse",,46.19922998,6.23638776,,,0,StopArea:OCE87745497
StopPoint:OCETrain TER-87746511,"Gare de Reignier",,46.12561748,6.2675359,,,0,StopArea:OCE87746511
StopPoint:OCETrain TER-87746305,"Gare de La Roche-sur-Foron",,46.06767091,6.30373523,,,0,StopArea:OCE87746305
StopPoint:OCETrain TER-87746248,"Gare de Groisy-Thorens-la-Caill",,46.01115125,6.17576081,,,0,StopArea:OCE87746248
StopPoint:OCETrain TER-87746206,"Gare de Pringy",,45.93948623,6.12337169,,,0,StopArea:OCE87746206
StopPoint:OCETrain TER-87761726,"Gare de Vinay",,45.20793202,5.41016577,,,0,StopArea:OCE87761726
StopPoint:OCETrain TER-87747477,"Gare de Goncelin",,45.34195973,5.97410713,,,0,StopArea:OCE87747477
StopPoint:OCETrain TER-87747451,"Gare de Brignoud",,45.2624618,5.90142687,,,0,StopArea:OCE87747451
StopPoint:OCETrain TER-87417501,"Gare de Lancey",,45.23447217,5.88093284,,,0,StopArea:OCE87417501
StopPoint:OCETrain TER-87725895,"Gare de Echirolles",,45.15271743,5.71991187,,,0,StopArea:OCE87725895
StopPoint:OCECar TER-87741009,"Gare de Chambéry-Chal.-les-Eaux",,45.57103797,5.91980053,,,0,StopArea:OCE87741009
StopPoint:OCECar TER-87741132,"Gare de Aix-les-Bains-le-Revard",,45.68786249,5.90934966,,,0,StopArea:OCE87741132
StopPoint:OCECar TER-87746008,"Gare de Annecy",,45.90205904,6.12181945,,,0,StopArea:OCE87746008
StopPoint:OCECar TER-87746149,"Gare de Rumilly",,45.8630571,5.94795401,,,0,StopArea:OCE87746149
StopPoint:OCECar TER-87746115,"Gare de Albens",,45.78613332,5.94855071,,,0,StopArea:OCE87746115
StopPoint:OCECar TER-87698308,"Grésy-S/Aix-Ondea",,45.72324475,5.91844898,,,0,StopArea:OCE87698308
StopPoint:OCECar TER-87741140,"Gare de Viviers-du-Lac",,45.6485279,5.90331927,,,0,StopArea:OCE87741140
StopPoint:OCETrain TER-87723395,"Gare de La Verpillière",,45.62760092,5.15074542,,,0,StopArea:OCE87723395
StopPoint:OCETrain TER-87723429,"Gare de Bourgoin-Jallieu",,45.58396783,5.27334386,,,0,StopArea:OCE87723429
StopPoint:OCETrain TER-87723478,"Gare de La Tour-du-Pin",,45.56022537,5.44954735,,,0,StopArea:OCE87723478
StopPoint:OCETrain TER-87747287,"Gare de Voiron",,45.36400399,5.59491118,,,0,StopArea:OCE87747287
StopPoint:OCETrain TER-87747246,"Gare de Rives",,45.35759543,5.4918972,,,0,StopArea:OCE87747246
StopPoint:OCETrain TER-87282624,"Gare de Lyon-Jean-Macé",,45.7451983,4.84151487,,,0,StopArea:OCE87282624
StopPoint:OCETrain TER-87723320,"Gare de Vénissieux",,45.70560838,4.88795519,,,0,StopArea:OCE87723320
StopPoint:OCETrain TER-87723353,"Gare de St-Priest",,45.68664928,4.93431373,,,0,StopArea:OCE87723353
StopPoint:OCETrain TER-87723387,"Gare de St-Quentin-Fallavier",,45.6381198,5.09995068,,,0,StopArea:OCE87723387
StopPoint:OCETrain TER-87761239,"Gare de L'Isle-d'Abeau",,45.60762073,5.21955174,,,0,StopArea:OCE87761239
StopPoint:OCETrain TER-87723494,"Gare de St-André-le-Gaz",,45.54450656,5.52428581,,,0,StopArea:OCE87723494
StopPoint:OCETrain TER-87747204,"Gare de Virieu-sur-Bourbre",,45.48477228,5.47545304,,,0,StopArea:OCE87747204
StopPoint:OCETrain TER-87747212,"Gare de Chabons",,45.43840305,5.42810008,,,0,StopArea:OCE87747212
StopPoint:OCETrain TER-87747220,"Gare de Le Grand-Lemps",,45.39667829,5.42306082,,,0,StopArea:OCE87747220
StopPoint:OCETrain TER-87747279,"Gare de Réaumont-St-Cassien",,45.36879537,5.53486484,,,0,StopArea:OCE87747279
StopPoint:OCETrain TER-87747337,"Gare de Voreppe",,45.29038423,5.63211794,,,0,StopArea:OCE87747337
StopPoint:OCETrain TER-87761262,"Gare de Loriol",,44.754494,4.81723675,,,0,StopArea:OCE87761262
StopPoint:OCETrain TER-87764290,"Gare de Donzère",,44.44262892,4.70512622,,,0,StopArea:OCE87764290
StopPoint:OCETrain TER-87765180,"Gare de Courthézon",,44.08999533,4.88817574,,,0,StopArea:OCE87765180
StopPoint:OCETrain TER-87765198,"Gare de Bédarrides",,44.04076384,4.89311784,,,0,StopArea:OCE87765198
StopPoint:OCETrain TER-87765206,"Gare de Sorgues-Chât.du-Pape",,44.00541714,4.87561026,,,0,StopArea:OCE87765206
StopPoint:OCETrain TER-87753681,"Gare de St-Martin-de-Crau",,43.6223708,4.80027467,,,0,StopArea:OCE87753681
StopPoint:OCETrain TER-87753285,"Gare de Pas-des-Lanciers",,43.40961883,5.25382421,,,0,StopArea:OCE87753285
StopPoint:OCETrain TER-87753251,"Gare de Rognac",,43.48661971,5.23066371,,,0,StopArea:OCE87753251
StopPoint:OCETrain TER-87722652,"Gare de St-Clair-les-Roches",,45.45038717,4.76990495,,,0,StopArea:OCE87722652
StopPoint:OCETrain TER-87761106,"Gare de St-Rambert-d'Albon",,45.29781632,4.81062543,,,0,StopArea:OCE87761106
StopPoint:OCETrain TER-87761130,"Gare de St-Vallier-sur-Rhône",,45.18568163,4.81433901,,,0,StopArea:OCE87761130
StopPoint:OCETrain TER-87713529,"Gare de Nuits-St-Georges",,47.13066841,4.95622765,,,0,StopArea:OCE87713529
StopPoint:OCETrain TER-87683201,"Gare de Etigny-Véron",,48.13826216,3.29017095,,,0,StopArea:OCE87683201
StopPoint:OCETrain TER-87683219,"Gare de Villeneuve-sur-Yonne",,48.08493995,3.28625332,,,0,StopArea:OCE87683219
StopPoint:OCETrain TER-87683227,"Gare de St-Julien-du-Sault",,48.02695318,3.30273209,,,0,StopArea:OCE87683227
StopPoint:OCETrain TER-87741223,"Gare de St-Pierre-d'Albigny",,45.55737211,6.15635833,,,0,StopArea:OCE87741223
StopPoint:OCETrain TER-87741611,"Gare de Grésy-sur-Isère",,45.59443865,6.25886085,,,0,StopArea:OCE87741611
StopPoint:OCETrain TER-87741629,"Gare de Frontenex",,45.63054964,6.31403377,,,0,StopArea:OCE87741629
StopPoint:OCETrain TER-87741645,"Gare de Albertville",,45.67318392,6.38323835,,,0,StopArea:OCE87741645
StopPoint:OCETrain TER-87741694,"Gare de Notre-Dame-de-Briançon",,45.53930714,6.46874675,,,0,StopArea:OCE87741694
StopPoint:OCETrain TER-87741728,"Gare de Moûtiers-Salins-Brides",,45.48647746,6.53138203,,,0,StopArea:OCE87741728
StopPoint:OCETrain TER-87741769,"Gare de Aime-la-Plagne",,45.55436807,6.64888363,,,0,StopArea:OCE87741769
StopPoint:OCETrain TER-87741777,"Gare de Landry",,45.57420509,6.73386623,,,0,StopArea:OCE87741777
StopPoint:OCETrain TER-87741793,"Gare de Bourg-St-Maurice",,45.61852135,6.77148144,,,0,StopArea:OCE87741793
StopPoint:OCETrain TER-87741470,"Gare de Pont-de-Beauvoisin",,45.52454112,5.68066526,,,0,StopArea:OCE87741470
StopPoint:OCETrain TER-87741439,"Gare de Lépin-le-Lac-la-Bauche",,45.54154578,5.76496275,,,0,StopArea:OCE87741439
StopPoint:OCETrain TER-87743716,"Gare de Ambérieu-en-Bugey",,45.95400782,5.34231274,,,0,StopArea:OCE87743716
StopPoint:OCETrain TER-87741496,"Gare de Les Abrets-Fitilieu",,45.54212637,5.57546555,,,0,StopArea:OCE87741496
StopPoint:OCETrain TER-87741454,"Gare de St-Béron-la-Bridoire",,45.50393362,5.73189474,,,0,StopArea:OCE87741454
StopPoint:OCETrain TER-87741421,"Gare de Aiguebelette-le-Lac",,45.53630375,5.81311101,,,0,StopArea:OCE87741421
StopPoint:OCETrain TER-87741231,"Gare de Chamousset",,45.5575146,6.20643604,,,0,StopArea:OCE87741231
StopPoint:OCETrain TER-87741256,"Gare de Aiguebelle",,45.54366556,6.30674685,,,0,StopArea:OCE87741256
StopPoint:OCETrain TER-87741280,"Gare de Epierre-St-Léger",,45.45696828,6.29246943,,,0,StopArea:OCE87741280
StopPoint:OCETrain TER-87741306,"Gare de St-Avre-la-Chambre",,45.35310182,6.30288419,,,0,StopArea:OCE87741306
StopPoint:OCETrain TER-87742320,"Gare de St-Jean-de-Maurienne-A.",,45.27784161,6.35419796,,,0,StopArea:OCE87742320
StopPoint:OCETrain TER-87742361,"Gare de St-Michel-Valloire",,45.21724733,6.47111769,,,0,StopArea:OCE87742361
StopPoint:OCETrain TER-87742007,"Gare de Modane",,45.19355829,6.65917769,,,0,StopArea:OCE87742007
StopPoint:OCETrain TER-87184002,"Gare de Belfort-Ville",,47.63244694,6.85392444,,,0,StopArea:OCE87184002
StopPoint:OCETrain TER-87184259,"Gare de Chèvremont",,47.62169821,6.92222406,,,0,StopArea:OCE87184259
StopPoint:OCETrain TER-87184267,"Gare de Petit-Croix",,47.61011258,6.99463653,,,0,StopArea:OCE87184267
StopPoint:OCETrain TER-87184275,"Gare de Montreux-Vieux",,47.61785792,7.02539305,,,0,StopArea:OCE87184275
StopPoint:OCETrain TER-87182253,"Gare de Dannemarie",,47.6274039,7.12380547,,,0,StopArea:OCE87182253
StopPoint:OCETrain TER-87182238,"Gare de Altkirch",,47.62710613,7.23959094,,,0,StopArea:OCE87182238
StopPoint:OCETrain TER-87181065,"Gare de Walheim",,47.64179546,7.26323045,,,0,StopArea:OCE87181065
StopPoint:OCETrain TER-87181057,"Gare de Tagolsheim",,47.65495067,7.26391879,,,0,StopArea:OCE87181057
StopPoint:OCETrain TER-87182204,"Gare de Illfurth",,47.67593885,7.26817764,,,0,StopArea:OCE87182204
StopPoint:OCETrain TER-87182196,"Gare de Zillisheim",,47.69431657,7.29418111,,,0,StopArea:OCE87182196
StopPoint:OCETrain TER-87181040,"Gare de Flaxlanden",,47.69883739,7.30460272,,,0,StopArea:OCE87181040
StopPoint:OCETrain TER-87181024,"Gare de Hasenrain",,47.73630069,7.33132183,,,0,StopArea:OCE87181024
StopPoint:OCETrain TER-87182063,"Gare de Mulhouse",,47.74179838,7.34284957,,,0,StopArea:OCE87182063
StopPoint:OCETrain TER-87746479,"Gare de St-Gervais-L-B-Le-Fayet",,45.90647016,6.70071726,,,0,StopArea:OCE87746479
StopPoint:OCETrain TER-87746701,"Gare de Chedde",,45.92630928,6.71979323,,,0,StopArea:OCE87746701
StopPoint:OCETrain TER-87746719,"Gare de Servoz",,45.92448179,6.76348359,,,0,StopArea:OCE87746719
StopPoint:OCETrain TER-87746727,"Gare de Vaudagne",,45.90902046,6.77258774,,,0,StopArea:OCE87746727
StopPoint:OCETrain TER-87746735,"Gare de Viaduc-Ste-Marie",,45.89709525,6.78499351,,,0,StopArea:OCE87746735
StopPoint:OCETrain TER-87746743,"Gare de Les Houches",,45.89396404,6.79738673,,,0,StopArea:OCE87746743
StopPoint:OCETrain TER-87746750,"Gare de Taconnaz",,45.89869046,6.82422994,,,0,StopArea:OCE87746750
StopPoint:OCETrain TER-87746768,"Gare de Les Bossons",,45.90679852,6.8391708,,,0,StopArea:OCE87746768
StopPoint:OCETrain TER-87746776,"Gare de Les Pèlerins",,45.91276325,6.84774262,,,0,StopArea:OCE87746776
StopPoint:OCETrain TER-87746818,"Gare de Les Moussoux",,45.91671704,6.85992063,,,0,StopArea:OCE87746818
StopPoint:OCETrain TER-87462085,"Gare de Chamonix-Aiguille-Midi",,45.91990151,6.86678158,,,0,StopArea:OCE87462085
StopPoint:OCETrain TER-87746784,"Gare de Chamonix-Mont-Blanc",,45.9227088,6.87427068,,,0,StopArea:OCE87746784
StopPoint:OCETrain TER-87746826,"Gare de Les Praz-de-Chamonix",,45.93979334,6.8886028,,,0,StopArea:OCE87746826
StopPoint:OCETrain TER-87746834,"Gare de Les Tines",,45.95055083,6.8991349,,,0,StopArea:OCE87746834
StopPoint:OCETrain TER-87746842,"Gare de Lajoux",,45.96497937,6.91023627,,,0,StopArea:OCE87746842
StopPoint:OCETrain TER-87746859,"Gare de Argentière (Hte-Savoie)",,45.9820087,6.92671942,,,0,StopArea:OCE87746859
StopPoint:OCETrain TER-87746867,"Gare de Montroc-le-Planet",,45.99645143,6.9345514,,,0,StopArea:OCE87746867
StopPoint:OCETrain TER-87746883,"Gare de Le Buet",,46.01916347,6.92036784,,,0,StopArea:OCE87746883
StopPoint:OCETrain TER-87746875,"Gare de Vallorcine",,46.0326726,6.93299025,,,0,StopArea:OCE87746875
StopPoint:OCECar TER-87746479,"Gare de St-Gervais-L-B-Le-Fayet",,45.90647016,6.70071726,,,0,StopArea:OCE87746479
StopPoint:OCECar TER-87746719,"Gare de Servoz",,45.92448179,6.76348359,,,0,StopArea:OCE87746719
StopPoint:OCECar TER-87746743,"Gare de Les Houches",,45.89396404,6.79738673,,,0,StopArea:OCE87746743
StopPoint:OCECar TER-87746750,"Gare de Taconnaz",,45.89869046,6.82422994,,,0,StopArea:OCE87746750
StopPoint:OCECar TER-87746768,"Gare de Les Bossons",,45.90679852,6.8391708,,,0,StopArea:OCE87746768
StopPoint:OCECar TER-87746776,"Gare de Les Pèlerins",,45.91276325,6.84774262,,,0,StopArea:OCE87746776
StopPoint:OCECar TER-87746818,"Gare de Les Moussoux",,45.91671704,6.85992063,,,0,StopArea:OCE87746818
StopPoint:OCECar TER-87746784,"Gare de Chamonix-Mont-Blanc",,45.9227088,6.87427068,,,0,StopArea:OCE87746784
StopPoint:OCETrain TER-87286005,"Gare de Lille Flandres",,50.63620117,3.07102315,,,0,StopArea:OCE87286005
StopPoint:OCETrain TER-87286716,"Gare de Croix Wasquehal",,50.67854533,3.13809462,,,0,StopArea:OCE87286716
StopPoint:OCETrain TER-87281055,"Gare de Croix l'Allumette",,50.68683739,3.15123171,,,0,StopArea:OCE87281055
StopPoint:OCETrain TER-87286732,"Gare de Roubaix",,50.69535226,3.16302118,,,0,StopArea:OCE87286732
StopPoint:OCETrain TER-87286542,"Gare de Tourcoing",,50.71672918,3.16800893,,,0,StopArea:OCE87286542
StopPoint:OCETrain TER-88857040,"Gare de Mouscron / Moeskroen",,50.74003075,3.22748013,,,0,StopArea:OCE88857040
StopPoint:OCETrain TER-88960080,"Gare de Courtrai/Kortrijk",,50.82446891,3.26444355,,,0,StopArea:OCE88960080
StopPoint:OCETrain TER-88961490,"Gare de Waregem",,50.89177535,3.42440923,,,0,StopArea:OCE88961490
StopPoint:OCETrain TER-88920070,"Gare de Gand/Gent-Sint-Pieters",,51.63549129,4.44742448,,,0,StopArea:OCE88920070
StopPoint:OCETrain TER-88210060,"Gare de Anvers/Antwerpen C.",,51.21615076,4.42113737,,,0,StopArea:OCE88210060
StopPoint:OCETrain TER-87287102,"Gare de Lezennes",,50.62032053,3.09821588,,,0,StopArea:OCE87287102
StopPoint:OCETrain TER-87286062,"Gare de Hellemmes",,50.62266343,3.11524367,,,0,StopArea:OCE87286062
StopPoint:OCETrain TER-87286856,"Gare de Annappes",,50.62281338,3.14636787,,,0,StopArea:OCE87286856
StopPoint:OCETrain TER-87286831,"Gare de Pont de Bois",,50.62385678,3.13071772,,,0,StopArea:OCE87286831
StopPoint:OCETrain TER-87286864,"Gare de Ascq",,50.6217464,3.15987363,,,0,StopArea:OCE87286864
StopPoint:OCETrain TER-87286872,"Gare de Baisieux",,50.618346,3.23469031,,,0,StopArea:OCE87286872
StopPoint:OCETrain TER-88850685,"Gare de Froyennes.",,50.63034793,3.35408365,,,0,StopArea:OCE88850685
StopPoint:OCETrain TER-88850010,"Gare de Tournai",,50.61280077,3.39679969,,,0,StopArea:OCE88850010
StopPoint:OCETrain TER-88840040,"Gare de Ghislain",,50.44250177,3.81920175,,,0,StopArea:OCE88840040
StopPoint:OCETrain TER-88810000,"Gare de Mons",,50.45615761,3.94454014,,,0,StopArea:OCE88810000
StopPoint:OCETrain TER-88720090,"Gare de Charleroi Sud",,50.40475984,4.43864242,,,0,StopArea:OCE88720090
StopPoint:OCETrain TER-88630080,"Gare de Namur",,50.46896804,4.86250891,,,0,StopArea:OCE88630080
StopPoint:OCECar TER-87286005,"Gare de Lille Flandres",,50.63620117,3.07102315,,,0,StopArea:OCE87286005
StopPoint:OCECar TER-87286831,"Gare de Pont de Bois",,50.62385678,3.13071772,,,0,StopArea:OCE87286831
StopPoint:OCECar TER-87286864,"Gare de Ascq",,50.6217464,3.15987363,,,0,StopArea:OCE87286864
StopPoint:OCECar TER-87286872,"Gare de Baisieux",,50.618346,3.23469031,,,0,StopArea:OCE87286872
StopPoint:OCETrain TER-87296293,"Gare de Fresnoy-le-Grand",,49.9497463,3.43206025,,,0,StopArea:OCE87296293
StopPoint:OCETrain TER-87296269,"Gare de Bohain",,49.98847741,3.44320192,,,0,StopArea:OCE87296269
StopPoint:OCETrain TER-87296244,"Gare de Busigny",,50.03948871,3.44633766,,,0,StopArea:OCE87296244
StopPoint:OCETrain TER-87345553,"Gare de Bertry",,50.0912303,3.44878422,,,0,StopArea:OCE87345553
StopPoint:OCETrain TER-87345561,"Gare de Caudry",,50.11140948,3.40973699,,,0,StopArea:OCE87345561
StopPoint:OCETrain TER-87345520,"Gare de Cambrai Ville",,50.17661126,3.24121625,,,0,StopArea:OCE87345520
StopPoint:OCETrain TER-87345447,"Gare de Aubigny au Bac",,50.26861485,3.15875467,,,0,StopArea:OCE87345447
StopPoint:OCETrain TER-87345421,"Gare de Arleux",,50.28619404,3.12067579,,,0,StopArea:OCE87345421
StopPoint:OCETrain TER-87345413,"Gare de Cantin",,50.31250782,3.12194026,,,0,StopArea:OCE87345413
StopPoint:OCETrain TER-87345405,"Gare de Sin le Noble",,50.35662065,3.11255743,,,0,StopArea:OCE87345405
StopPoint:OCETrain TER-87345009,"Gare de Douai",,50.37167529,3.08996131,,,0,StopArea:OCE87345009
StopPoint:OCETrain TER-87345223,"Gare de Leforest",,50.42776859,3.05970316,,,0,StopArea:OCE87345223
StopPoint:OCETrain TER-87345249,"Gare de Ostricourt",,50.44520045,3.03201992,,,0,StopArea:OCE87345249
StopPoint:OCETrain TER-87345256,"Gare de Libercourt",,50.48016079,3.00865653,,,0,StopArea:OCE87345256
StopPoint:OCETrain TER-87286500,"Gare de Phalempin",,50.51536753,3.01993473,,,0,StopArea:OCE87286500
StopPoint:OCETrain TER-87286518,"Gare de Seclin",,50.54856785,3.03496048,,,0,StopArea:OCE87286518
StopPoint:OCETrain TER-87313056,"Gare de Corbie",,49.91158938,2.49965616,,,0,StopArea:OCE87313056
StopPoint:OCETrain TER-87313072,"Gare de Albert",,50.00539652,2.64452444,,,0,StopArea:OCE87313072
StopPoint:OCETrain TER-87342030,"Gare de Miraumont",,50.09494105,2.73437158,,,0,StopArea:OCE87342030
StopPoint:OCETrain TER-87342048,"Gare de Achiet",,50.1316847,2.78014049,,,0,StopArea:OCE87342048
StopPoint:OCETrain TER-87342014,"Gare de Arras",,50.28681562,2.78112647,,,0,StopArea:OCE87342014
StopPoint:OCETrain TER-87342089,"Gare de Roeux (Pas de Calais)",,50.30348377,2.89472487,,,0,StopArea:OCE87342089
StopPoint:OCETrain TER-87342097,"Gare de Biache St Vaast",,50.31624762,2.94155085,,,0,StopArea:OCE87342097
StopPoint:OCETrain TER-87342113,"Gare de Vitry en Artois",,50.32712308,2.9805962,,,0,StopArea:OCE87342113
StopPoint:OCETrain TER-87345108,"Gare de Brebières Sud",,50.33622307,3.01389997,,,0,StopArea:OCE87345108
StopPoint:OCETrain TER-87345116,"Gare de Corbehem",,50.34279555,3.04040723,,,0,StopArea:OCE87345116
StopPoint:OCETrain TER-87345207,"Gare de Pont de la Deule",,50.39813282,3.08488277,,,0,StopArea:OCE87345207
StopPoint:OCETrain TER-87286526,"Gare de Wattignies Templemars",,50.57935178,3.05153567,,,0,StopArea:OCE87286526
StopPoint:OCETrain TER-87286534,"Gare de Ronchin",,50.60452766,3.0783114,,,0,StopArea:OCE87286534
StopPoint:OCECar TER-87671008,"Gare de Tarbes",,43.23980288,0.06940671,,,0,StopArea:OCE87671008
StopPoint:OCECar TER-87671339,"Gare de Lourdes",,43.10042847,-0.04219186,,,0,StopArea:OCE87671339
StopPoint:OCECar TER-87672139,"Gare de Coarraze-Nay",,43.18183212,-0.2417563,,,0,StopArea:OCE87672139
StopPoint:OCECar TER-87672006,"Gare de Pau",,43.29166733,-0.3696496,,,0,StopArea:OCE87672006
StopPoint:OCETrain TER-87671008,"Gare de Tarbes",,43.23980288,0.06940671,,,0,StopArea:OCE87671008
StopPoint:OCETrain TER-87671339,"Gare de Lourdes",,43.10042847,-0.04219186,,,0,StopArea:OCE87671339
StopPoint:OCETrain TER-87672139,"Gare de Coarraze-Nay",,43.18183212,-0.2417563,,,0,StopArea:OCE87672139
StopPoint:OCETrain TER-87672006,"Gare de Pau",,43.29166733,-0.3696496,,,0,StopArea:OCE87672006
StopPoint:OCETrain TER-87491001,"Gare de Saintes",,45.74784288,-0.61757581,,,0,StopArea:OCE87491001
StopPoint:OCETrain TER-87491449,"Gare de Cognac",,45.6844549,-0.32616413,,,0,StopArea:OCE87491449
StopPoint:OCETrain TER-87491472,"Gare de Jarnac-Charente",,45.67128968,-0.1779242,,,0,StopArea:OCE87491472
StopPoint:OCETrain TER-87491506,"Gare de Châteauneuf/Charente",,45.59997146,-0.05020679,,,0,StopArea:OCE87491506
StopPoint:OCETrain TER-87583005,"Gare de Angoulême",,45.65393498,0.16452848,,,0,StopArea:OCE87583005
StopPoint:OCETrain TER-87611004,"Gare de Toulouse-Matabiau",,43.61146412,1.45355763,,,0,StopArea:OCE87611004
StopPoint:OCETrain TER-87611301,"Gare de St-Agne",,43.57926187,1.44955521,,,0,StopArea:OCE87611301
StopPoint:OCETrain TER-87611400,"Gare de Portet-St-Simon",,43.5307809,1.40589738,,,0,StopArea:OCE87611400
StopPoint:OCETrain TER-87611038,"Gare de Muret",,43.46478429,1.32416229,,,0,StopArea:OCE87611038
StopPoint:OCETrain TER-87611046,"Gare de Fauga",,43.40434351,1.28288972,,,0,StopArea:OCE87611046
StopPoint:OCETrain TER-87611053,"Gare de Longages-Noé",,43.35620731,1.25198681,,,0,StopArea:OCE87611053
StopPoint:OCETrain TER-87611061,"Gare de Carbonne",,43.29819692,1.21250578,,,0,StopArea:OCE87611061
StopPoint:OCETrain TER-87611079,"Gare de Cazères-sur-Garonne",,43.21290097,1.08276713,,,0,StopArea:OCE87611079
StopPoint:OCETrain TER-87611087,"Gare de Martres-Tolosane",,43.19855125,1.01030436,,,0,StopArea:OCE87611087
StopPoint:OCETrain TER-87611095,"Gare de Boussens",,43.17932665,0.97274473,,,0,StopArea:OCE87611095
StopPoint:OCETrain TER-87590299,"Gare de Nice-Pont-Michel",,43.7227923,7.29165254,,,0,StopArea:OCE87590299
StopPoint:OCETrain TER-87751529,"Gare de L'Ariane-la-Trinité",,43.7343845,7.3024497,,,0,StopArea:OCE87751529
StopPoint:OCETrain TER-87756767,"Gare de La Trinité-Victor",,43.74271949,7.31178631,,,0,StopArea:OCE87756767
StopPoint:OCETrain TER-87756775,"Gare de Drap-Cantaron",,43.75986874,7.31707615,,,0,StopArea:OCE87756775
StopPoint:OCETrain TER-87565143,"Gare de Halte-De-Fontanil",,43.7641751,7.33855624,,,0,StopArea:OCE87565143
StopPoint:OCETrain TER-87756783,"Gare de Peillon-Ste-Thècle",,43.76785456,7.36685803,,,0,StopArea:OCE87756783
StopPoint:OCETrain TER-87756791,"Gare de Peille",,43.79191537,7.37980468,,,0,StopArea:OCE87756791
